verbs,traitq,ratings,questionnarie,q_id,verb_id,negative_flag,pca_cat,traitq_id,pca_cat_id_q
出ない,軽率な-慎重な,3,軽率な-慎重な,6,45,1,extraversion,traitq09,cat3
出ない,非社交的な-社交的な,-3,軽率な-慎重な,6,45,1,extraversion,traitq07,cat2
活動しない,心の広い-心の狭い,1,感じの悪い-感じの良い,1,46,1,extraversion,traitq06,cat1
活動しない,感じの悪い-感じの良い,-2,感じの悪い-感じの良い,1,46,1,extraversion,traitq14,cat1
活動しない,積極的な-消極的な,2,感じの悪い-感じの良い,1,46,1,extraversion,traitq01,cat2
活動しない,責任感のある-責任感のない,2,感じの悪い-感じの良い,1,46,1,extraversion,traitq08,cat3
活動しない,軽率な-慎重な,1,感じの悪い-感じの良い,1,46,1,extraversion,traitq09,cat3
活動しない,非社交的な-社交的な,-2,感じの悪い-感じの良い,1,46,1,extraversion,traitq07,cat2
活動しない,心の広い-心の狭い,1,心の広い-心の狭い,2,46,1,extraversion,traitq06,cat1
活動しない,感じの悪い-感じの良い,-2,心の広い-心の狭い,2,46,1,extraversion,traitq14,cat1
活動しない,積極的な-消極的な,2,心の広い-心の狭い,2,46,1,extraversion,traitq01,cat2
活動しない,責任感のある-責任感のない,2,心の広い-心の狭い,2,46,1,extraversion,traitq08,cat3
活動しない,軽率な-慎重な,1,心の広い-心の狭い,2,46,1,extraversion,traitq09,cat3
活動しない,非社交的な-社交的な,-2,心の広い-心の狭い,2,46,1,extraversion,traitq07,cat2
活動しない,心の広い-心の狭い,1,非社交的な-社交的な,3,46,1,extraversion,traitq06,cat1
活動しない,感じの悪い-感じの良い,-2,非社交的な-社交的な,3,46,1,extraversion,traitq14,cat1
活動しない,積極的な-消極的な,2,非社交的な-社交的な,3,46,1,extraversion,traitq01,cat2
活動しない,責任感のある-責任感のない,2,非社交的な-社交的な,3,46,1,extraversion,traitq08,cat3
活動しない,軽率な-慎重な,1,非社交的な-社交的な,3,46,1,extraversion,traitq09,cat3
活動しない,非社交的な-社交的な,-2,非社交的な-社交的な,3,46,1,extraversion,traitq07,cat2
活動しない,心の広い-心の狭い,1,積極的な-消極的な,4,46,1,extraversion,traitq06,cat1
活動しない,感じの悪い-感じの良い,-2,積極的な-消極的な,4,46,1,extraversion,traitq14,cat1
活動しない,積極的な-消極的な,2,積極的な-消極的な,4,46,1,extraversion,traitq01,cat2
活動しない,責任感のある-責任感のない,2,積極的な-消極的な,4,46,1,extraversion,traitq08,cat3
活動しない,軽率な-慎重な,1,積極的な-消極的な,4,46,1,extraversion,traitq09,cat3
活動しない,非社交的な-社交的な,-2,積極的な-消極的な,4,46,1,extraversion,traitq07,cat2
活動しない,心の広い-心の狭い,1,責任感のある-責任感のない,5,46,1,extraversion,traitq06,cat1
活動しない,感じの悪い-感じの良い,-2,責任感のある-責任感のない,5,46,1,extraversion,traitq14,cat1
活動しない,積極的な-消極的な,2,責任感のある-責任感のない,5,46,1,extraversion,traitq01,cat2
活動しない,責任感のある-責任感のない,2,責任感のある-責任感のない,5,46,1,extraversion,traitq08,cat3
活動しない,軽率な-慎重な,1,責任感のある-責任感のない,5,46,1,extraversion,traitq09,cat3
活動しない,非社交的な-社交的な,-2,責任感のある-責任感のない,5,46,1,extraversion,traitq07,cat2
活動しない,心の広い-心の狭い,1,軽率な-慎重な,6,46,1,extraversion,traitq06,cat1
活動しない,感じの悪い-感じの良い,-2,軽率な-慎重な,6,46,1,extraversion,traitq14,cat1
活動しない,積極的な-消極的な,2,軽率な-慎重な,6,46,1,extraversion,traitq01,cat2
活動しない,責任感のある-責任感のない,2,軽率な-慎重な,6,46,1,extraversion,traitq08,cat3
活動しない,軽率な-慎重な,1,軽率な-慎重な,6,46,1,extraversion,traitq09,cat3
活動しない,非社交的な-社交的な,-2,軽率な-慎重な,6,46,1,extraversion,traitq07,cat2
旅行しない,心の広い-心の狭い,2,感じの悪い-感じの良い,1,47,1,extraversion,traitq06,cat1
旅行しない,感じの悪い-感じの良い,0,感じの悪い-感じの良い,1,47,1,extraversion,traitq14,cat1
旅行しない,積極的な-消極的な,3,感じの悪い-感じの良い,1,47,1,extraversion,traitq01,cat2
旅行しない,責任感のある-責任感のない,2,感じの悪い-感じの良い,1,47,1,extraversion,traitq08,cat3
旅行しない,軽率な-慎重な,2,感じの悪い-感じの良い,1,47,1,extraversion,traitq09,cat3
旅行しない,非社交的な-社交的な,-2,感じの悪い-感じの良い,1,47,1,extraversion,traitq07,cat2
旅行しない,心の広い-心の狭い,2,心の広い-心の狭い,2,47,1,extraversion,traitq06,cat1
旅行しない,感じの悪い-感じの良い,0,心の広い-心の狭い,2,47,1,extraversion,traitq14,cat1
旅行しない,積極的な-消極的な,3,心の広い-心の狭い,2,47,1,extraversion,traitq01,cat2
旅行しない,責任感のある-責任感のない,2,心の広い-心の狭い,2,47,1,extraversion,traitq08,cat3
旅行しない,軽率な-慎重な,2,心の広い-心の狭い,2,47,1,extraversion,traitq09,cat3
旅行しない,非社交的な-社交的な,-2,心の広い-心の狭い,2,47,1,extraversion,traitq07,cat2
旅行しない,心の広い-心の狭い,2,非社交的な-社交的な,3,47,1,extraversion,traitq06,cat1
旅行しない,感じの悪い-感じの良い,0,非社交的な-社交的な,3,47,1,extraversion,traitq14,cat1
旅行しない,積極的な-消極的な,3,非社交的な-社交的な,3,47,1,extraversion,traitq01,cat2
旅行しない,責任感のある-責任感のない,2,非社交的な-社交的な,3,47,1,extraversion,traitq08,cat3
旅行しない,軽率な-慎重な,2,非社交的な-社交的な,3,47,1,extraversion,traitq09,cat3
旅行しない,非社交的な-社交的な,-2,非社交的な-社交的な,3,47,1,extraversion,traitq07,cat2
旅行しない,心の広い-心の狭い,2,積極的な-消極的な,4,47,1,extraversion,traitq06,cat1
旅行しない,感じの悪い-感じの良い,0,積極的な-消極的な,4,47,1,extraversion,traitq14,cat1
旅行しない,積極的な-消極的な,3,積極的な-消極的な,4,47,1,extraversion,traitq01,cat2
旅行しない,責任感のある-責任感のない,2,積極的な-消極的な,4,47,1,extraversion,traitq08,cat3
旅行しない,軽率な-慎重な,2,積極的な-消極的な,4,47,1,extraversion,traitq09,cat3
旅行しない,非社交的な-社交的な,-2,積極的な-消極的な,4,47,1,extraversion,traitq07,cat2
旅行しない,心の広い-心の狭い,2,責任感のある-責任感のない,5,47,1,extraversion,traitq06,cat1
旅行しない,感じの悪い-感じの良い,0,責任感のある-責任感のない,5,47,1,extraversion,traitq14,cat1
旅行しない,積極的な-消極的な,3,責任感のある-責任感のない,5,47,1,extraversion,traitq01,cat2
旅行しない,責任感のある-責任感のない,2,責任感のある-責任感のない,5,47,1,extraversion,traitq08,cat3
旅行しない,軽率な-慎重な,2,責任感のある-責任感のない,5,47,1,extraversion,traitq09,cat3
旅行しない,非社交的な-社交的な,-2,責任感のある-責任感のない,5,47,1,extraversion,traitq07,cat2
旅行しない,心の広い-心の狭い,2,軽率な-慎重な,6,47,1,extraversion,traitq06,cat1
旅行しない,感じの悪い-感じの良い,0,軽率な-慎重な,6,47,1,extraversion,traitq14,cat1
旅行しない,積極的な-消極的な,3,軽率な-慎重な,6,47,1,extraversion,traitq01,cat2
旅行しない,責任感のある-責任感のない,2,軽率な-慎重な,6,47,1,extraversion,traitq08,cat3
旅行しない,軽率な-慎重な,2,軽率な-慎重な,6,47,1,extraversion,traitq09,cat3
旅行しない,非社交的な-社交的な,-2,軽率な-慎重な,6,47,1,extraversion,traitq07,cat2
交流しない,心の広い-心の狭い,2,感じの悪い-感じの良い,1,48,1,extraversion,traitq06,cat1
交流しない,感じの悪い-感じの良い,-3,感じの悪い-感じの良い,1,48,1,extraversion,traitq14,cat1
交流しない,積極的な-消極的な,3,感じの悪い-感じの良い,1,48,1,extraversion,traitq01,cat2
交流しない,責任感のある-責任感のない,2,感じの悪い-感じの良い,1,48,1,extraversion,traitq08,cat3
交流しない,軽率な-慎重な,2,感じの悪い-感じの良い,1,48,1,extraversion,traitq09,cat3
交流しない,非社交的な-社交的な,-3,感じの悪い-感じの良い,1,48,1,extraversion,traitq07,cat2
交流しない,心の広い-心の狭い,2,心の広い-心の狭い,2,48,1,extraversion,traitq06,cat1
交流しない,感じの悪い-感じの良い,-3,心の広い-心の狭い,2,48,1,extraversion,traitq14,cat1
交流しない,積極的な-消極的な,3,心の広い-心の狭い,2,48,1,extraversion,traitq01,cat2
交流しない,責任感のある-責任感のない,2,心の広い-心の狭い,2,48,1,extraversion,traitq08,cat3
交流しない,軽率な-慎重な,2,心の広い-心の狭い,2,48,1,extraversion,traitq09,cat3
交流しない,非社交的な-社交的な,-3,心の広い-心の狭い,2,48,1,extraversion,traitq07,cat2
交流しない,心の広い-心の狭い,2,非社交的な-社交的な,3,48,1,extraversion,traitq06,cat1
交流しない,感じの悪い-感じの良い,-3,非社交的な-社交的な,3,48,1,extraversion,traitq14,cat1
交流しない,積極的な-消極的な,3,非社交的な-社交的な,3,48,1,extraversion,traitq01,cat2
交流しない,責任感のある-責任感のない,2,非社交的な-社交的な,3,48,1,extraversion,traitq08,cat3
交流しない,軽率な-慎重な,2,非社交的な-社交的な,3,48,1,extraversion,traitq09,cat3
交流しない,非社交的な-社交的な,-3,非社交的な-社交的な,3,48,1,extraversion,traitq07,cat2
交流しない,心の広い-心の狭い,2,積極的な-消極的な,4,48,1,extraversion,traitq06,cat1
交流しない,感じの悪い-感じの良い,-3,積極的な-消極的な,4,48,1,extraversion,traitq14,cat1
交流しない,積極的な-消極的な,3,積極的な-消極的な,4,48,1,extraversion,traitq01,cat2
交流しない,責任感のある-責任感のない,2,積極的な-消極的な,4,48,1,extraversion,traitq08,cat3
交流しない,軽率な-慎重な,2,積極的な-消極的な,4,48,1,extraversion,traitq09,cat3
交流しない,非社交的な-社交的な,-3,積極的な-消極的な,4,48,1,extraversion,traitq07,cat2
交流しない,心の広い-心の狭い,2,責任感のある-責任感のない,5,48,1,extraversion,traitq06,cat1
交流しない,感じの悪い-感じの良い,-3,責任感のある-責任感のない,5,48,1,extraversion,traitq14,cat1
交流しない,積極的な-消極的な,3,責任感のある-責任感のない,5,48,1,extraversion,traitq01,cat2
交流しない,責任感のある-責任感のない,2,責任感のある-責任感のない,5,48,1,extraversion,traitq08,cat3
交流しない,軽率な-慎重な,2,責任感のある-責任感のない,5,48,1,extraversion,traitq09,cat3
交流しない,非社交的な-社交的な,-3,責任感のある-責任感のない,5,48,1,extraversion,traitq07,cat2
交流しない,心の広い-心の狭い,2,軽率な-慎重な,6,48,1,extraversion,traitq06,cat1
交流しない,感じの悪い-感じの良い,-3,軽率な-慎重な,6,48,1,extraversion,traitq14,cat1
交流しない,積極的な-消極的な,3,軽率な-慎重な,6,48,1,extraversion,traitq01,cat2
交流しない,責任感のある-責任感のない,2,軽率な-慎重な,6,48,1,extraversion,traitq08,cat3
交流しない,軽率な-慎重な,2,軽率な-慎重な,6,48,1,extraversion,traitq09,cat3
交流しない,非社交的な-社交的な,-3,軽率な-慎重な,6,48,1,extraversion,traitq07,cat2
持たない,心の広い-心の狭い,2,感じの悪い-感じの良い,1,49,1,extraversion,traitq06,cat1
持たない,感じの悪い-感じの良い,-3,感じの悪い-感じの良い,1,49,1,extraversion,traitq14,cat1
持たない,積極的な-消極的な,2,感じの悪い-感じの良い,1,49,1,extraversion,traitq01,cat2
持たない,責任感のある-責任感のない,2,感じの悪い-感じの良い,1,49,1,extraversion,traitq08,cat3
持たない,軽率な-慎重な,-2,感じの悪い-感じの良い,1,49,1,extraversion,traitq09,cat3
持たない,非社交的な-社交的な,-3,感じの悪い-感じの良い,1,49,1,extraversion,traitq07,cat2
持たない,心の広い-心の狭い,2,心の広い-心の狭い,2,49,1,extraversion,traitq06,cat1
持たない,感じの悪い-感じの良い,-3,心の広い-心の狭い,2,49,1,extraversion,traitq14,cat1
持たない,積極的な-消極的な,2,心の広い-心の狭い,2,49,1,extraversion,traitq01,cat2
持たない,責任感のある-責任感のない,2,心の広い-心の狭い,2,49,1,extraversion,traitq08,cat3
持たない,軽率な-慎重な,-2,心の広い-心の狭い,2,49,1,extraversion,traitq09,cat3
持たない,非社交的な-社交的な,-3,心の広い-心の狭い,2,49,1,extraversion,traitq07,cat2
持たない,心の広い-心の狭い,2,非社交的な-社交的な,3,49,1,extraversion,traitq06,cat1
持たない,感じの悪い-感じの良い,-3,非社交的な-社交的な,3,49,1,extraversion,traitq14,cat1
持たない,積極的な-消極的な,2,非社交的な-社交的な,3,49,1,extraversion,traitq01,cat2
持たない,責任感のある-責任感のない,2,非社交的な-社交的な,3,49,1,extraversion,traitq08,cat3
持たない,軽率な-慎重な,-2,非社交的な-社交的な,3,49,1,extraversion,traitq09,cat3
持たない,非社交的な-社交的な,-3,非社交的な-社交的な,3,49,1,extraversion,traitq07,cat2
持たない,心の広い-心の狭い,2,積極的な-消極的な,4,49,1,extraversion,traitq06,cat1
持たない,感じの悪い-感じの良い,-3,積極的な-消極的な,4,49,1,extraversion,traitq14,cat1
持たない,積極的な-消極的な,2,積極的な-消極的な,4,49,1,extraversion,traitq01,cat2
持たない,責任感のある-責任感のない,2,積極的な-消極的な,4,49,1,extraversion,traitq08,cat3
持たない,軽率な-慎重な,-2,積極的な-消極的な,4,49,1,extraversion,traitq09,cat3
持たない,非社交的な-社交的な,-3,積極的な-消極的な,4,49,1,extraversion,traitq07,cat2
持たない,心の広い-心の狭い,2,責任感のある-責任感のない,5,49,1,extraversion,traitq06,cat1
持たない,感じの悪い-感じの良い,-3,責任感のある-責任感のない,5,49,1,extraversion,traitq14,cat1
持たない,積極的な-消極的な,2,責任感のある-責任感のない,5,49,1,extraversion,traitq01,cat2
持たない,責任感のある-責任感のない,2,責任感のある-責任感のない,5,49,1,extraversion,traitq08,cat3
持たない,軽率な-慎重な,-2,責任感のある-責任感のない,5,49,1,extraversion,traitq09,cat3
持たない,非社交的な-社交的な,-3,責任感のある-責任感のない,5,49,1,extraversion,traitq07,cat2
持たない,心の広い-心の狭い,2,軽率な-慎重な,6,49,1,extraversion,traitq06,cat1
持たない,感じの悪い-感じの良い,-3,軽率な-慎重な,6,49,1,extraversion,traitq14,cat1
持たない,積極的な-消極的な,2,軽率な-慎重な,6,49,1,extraversion,traitq01,cat2
持たない,責任感のある-責任感のない,2,軽率な-慎重な,6,49,1,extraversion,traitq08,cat3
持たない,軽率な-慎重な,-2,軽率な-慎重な,6,49,1,extraversion,traitq09,cat3
持たない,非社交的な-社交的な,-3,軽率な-慎重な,6,49,1,extraversion,traitq07,cat2
評価しない,心の広い-心の狭い,1,感じの悪い-感じの良い,1,50,1,extraversion,traitq06,cat1
評価しない,感じの悪い-感じの良い,-1,感じの悪い-感じの良い,1,50,1,extraversion,traitq14,cat1
評価しない,積極的な-消極的な,3,感じの悪い-感じの良い,1,50,1,extraversion,traitq01,cat2
評価しない,責任感のある-責任感のない,2,感じの悪い-感じの良い,1,50,1,extraversion,traitq08,cat3
評価しない,軽率な-慎重な,-1,感じの悪い-感じの良い,1,50,1,extraversion,traitq09,cat3
評価しない,非社交的な-社交的な,-2,感じの悪い-感じの良い,1,50,1,extraversion,traitq07,cat2
評価しない,心の広い-心の狭い,1,心の広い-心の狭い,2,50,1,extraversion,traitq06,cat1
評価しない,感じの悪い-感じの良い,-1,心の広い-心の狭い,2,50,1,extraversion,traitq14,cat1
評価しない,積極的な-消極的な,3,心の広い-心の狭い,2,50,1,extraversion,traitq01,cat2
評価しない,責任感のある-責任感のない,2,心の広い-心の狭い,2,50,1,extraversion,traitq08,cat3
評価しない,軽率な-慎重な,-1,心の広い-心の狭い,2,50,1,extraversion,traitq09,cat3
評価しない,非社交的な-社交的な,-2,心の広い-心の狭い,2,50,1,extraversion,traitq07,cat2
評価しない,心の広い-心の狭い,1,非社交的な-社交的な,3,50,1,extraversion,traitq06,cat1
評価しない,感じの悪い-感じの良い,-1,非社交的な-社交的な,3,50,1,extraversion,traitq14,cat1
評価しない,積極的な-消極的な,3,非社交的な-社交的な,3,50,1,extraversion,traitq01,cat2
評価しない,責任感のある-責任感のない,2,非社交的な-社交的な,3,50,1,extraversion,traitq08,cat3
評価しない,軽率な-慎重な,-1,非社交的な-社交的な,3,50,1,extraversion,traitq09,cat3
評価しない,非社交的な-社交的な,-2,非社交的な-社交的な,3,50,1,extraversion,traitq07,cat2
評価しない,心の広い-心の狭い,1,積極的な-消極的な,4,50,1,extraversion,traitq06,cat1
評価しない,感じの悪い-感じの良い,-1,積極的な-消極的な,4,50,1,extraversion,traitq14,cat1
評価しない,積極的な-消極的な,3,積極的な-消極的な,4,50,1,extraversion,traitq01,cat2
評価しない,責任感のある-責任感のない,2,積極的な-消極的な,4,50,1,extraversion,traitq08,cat3
評価しない,軽率な-慎重な,-1,積極的な-消極的な,4,50,1,extraversion,traitq09,cat3
評価しない,非社交的な-社交的な,-2,積極的な-消極的な,4,50,1,extraversion,traitq07,cat2
評価しない,心の広い-心の狭い,1,責任感のある-責任感のない,5,50,1,extraversion,traitq06,cat1
評価しない,感じの悪い-感じの良い,-1,責任感のある-責任感のない,5,50,1,extraversion,traitq14,cat1
評価しない,積極的な-消極的な,3,責任感のある-責任感のない,5,50,1,extraversion,traitq01,cat2
評価しない,責任感のある-責任感のない,2,責任感のある-責任感のない,5,50,1,extraversion,traitq08,cat3
評価しない,軽率な-慎重な,-1,責任感のある-責任感のない,5,50,1,extraversion,traitq09,cat3
評価しない,非社交的な-社交的な,-2,責任感のある-責任感のない,5,50,1,extraversion,traitq07,cat2
評価しない,心の広い-心の狭い,1,軽率な-慎重な,6,50,1,extraversion,traitq06,cat1
評価しない,感じの悪い-感じの良い,-1,軽率な-慎重な,6,50,1,extraversion,traitq14,cat1
評価しない,積極的な-消極的な,3,軽率な-慎重な,6,50,1,extraversion,traitq01,cat2
評価しない,責任感のある-責任感のない,2,軽率な-慎重な,6,50,1,extraversion,traitq08,cat3
評価しない,軽率な-慎重な,-1,軽率な-慎重な,6,50,1,extraversion,traitq09,cat3
評価しない,非社交的な-社交的な,-2,軽率な-慎重な,6,50,1,extraversion,traitq07,cat2
仕事しない,心の広い-心の狭い,2,感じの悪い-感じの良い,1,51,1,responsibility,traitq06,cat1
仕事しない,感じの悪い-感じの良い,-3,感じの悪い-感じの良い,1,51,1,responsibility,traitq14,cat1
仕事しない,積極的な-消極的な,2,感じの悪い-感じの良い,1,51,1,responsibility,traitq01,cat2
仕事しない,責任感のある-責任感のない,3,感じの悪い-感じの良い,1,51,1,responsibility,traitq08,cat3
仕事しない,軽率な-慎重な,-2,感じの悪い-感じの良い,1,51,1,responsibility,traitq09,cat3
仕事しない,非社交的な-社交的な,-2,感じの悪い-感じの良い,1,51,1,responsibility,traitq07,cat2
仕事しない,心の広い-心の狭い,2,心の広い-心の狭い,2,51,1,responsibility,traitq06,cat1
仕事しない,感じの悪い-感じの良い,-3,心の広い-心の狭い,2,51,1,responsibility,traitq14,cat1
仕事しない,積極的な-消極的な,2,心の広い-心の狭い,2,51,1,responsibility,traitq01,cat2
仕事しない,責任感のある-責任感のない,3,心の広い-心の狭い,2,51,1,responsibility,traitq08,cat3
仕事しない,軽率な-慎重な,-2,心の広い-心の狭い,2,51,1,responsibility,traitq09,cat3
仕事しない,非社交的な-社交的な,-2,心の広い-心の狭い,2,51,1,responsibility,traitq07,cat2
仕事しない,心の広い-心の狭い,2,非社交的な-社交的な,3,51,1,responsibility,traitq06,cat1
仕事しない,感じの悪い-感じの良い,-3,非社交的な-社交的な,3,51,1,responsibility,traitq14,cat1
仕事しない,積極的な-消極的な,2,非社交的な-社交的な,3,51,1,responsibility,traitq01,cat2
仕事しない,責任感のある-責任感のない,3,非社交的な-社交的な,3,51,1,responsibility,traitq08,cat3
仕事しない,軽率な-慎重な,-2,非社交的な-社交的な,3,51,1,responsibility,traitq09,cat3
仕事しない,非社交的な-社交的な,-2,非社交的な-社交的な,3,51,1,responsibility,traitq07,cat2
仕事しない,心の広い-心の狭い,2,積極的な-消極的な,4,51,1,responsibility,traitq06,cat1
仕事しない,感じの悪い-感じの良い,-3,積極的な-消極的な,4,51,1,responsibility,traitq14,cat1
仕事しない,積極的な-消極的な,2,積極的な-消極的な,4,51,1,responsibility,traitq01,cat2
仕事しない,責任感のある-責任感のない,3,積極的な-消極的な,4,51,1,responsibility,traitq08,cat3
仕事しない,軽率な-慎重な,-2,積極的な-消極的な,4,51,1,responsibility,traitq09,cat3
仕事しない,非社交的な-社交的な,-2,積極的な-消極的な,4,51,1,responsibility,traitq07,cat2
仕事しない,心の広い-心の狭い,2,責任感のある-責任感のない,5,51,1,responsibility,traitq06,cat1
仕事しない,感じの悪い-感じの良い,-3,責任感のある-責任感のない,5,51,1,responsibility,traitq14,cat1
仕事しない,積極的な-消極的な,2,責任感のある-責任感のない,5,51,1,responsibility,traitq01,cat2
仕事しない,責任感のある-責任感のない,3,責任感のある-責任感のない,5,51,1,responsibility,traitq08,cat3
仕事しない,軽率な-慎重な,-2,責任感のある-責任感のない,5,51,1,responsibility,traitq09,cat3
仕事しない,非社交的な-社交的な,-2,責任感のある-責任感のない,5,51,1,responsibility,traitq07,cat2
仕事しない,心の広い-心の狭い,2,軽率な-慎重な,6,51,1,responsibility,traitq06,cat1
仕事しない,感じの悪い-感じの良い,-3,軽率な-慎重な,6,51,1,responsibility,traitq14,cat1
仕事しない,積極的な-消極的な,2,軽率な-慎重な,6,51,1,responsibility,traitq01,cat2
仕事しない,責任感のある-責任感のない,3,軽率な-慎重な,6,51,1,responsibility,traitq08,cat3
仕事しない,軽率な-慎重な,-2,軽率な-慎重な,6,51,1,responsibility,traitq09,cat3
仕事しない,非社交的な-社交的な,-2,軽率な-慎重な,6,51,1,responsibility,traitq07,cat2
買わない,心の広い-心の狭い,0,感じの悪い-感じの良い,1,52,1,responsibility,traitq06,cat1
買わない,感じの悪い-感じの良い,-2,感じの悪い-感じの良い,1,52,1,responsibility,traitq14,cat1
買わない,積極的な-消極的な,2,感じの悪い-感じの良い,1,52,1,responsibility,traitq01,cat2
買わない,責任感のある-責任感のない,3,感じの悪い-感じの良い,1,52,1,responsibility,traitq08,cat3
買わない,軽率な-慎重な,2,感じの悪い-感じの良い,1,52,1,responsibility,traitq09,cat3
買わない,非社交的な-社交的な,-3,感じの悪い-感じの良い,1,52,1,responsibility,traitq07,cat2
買わない,心の広い-心の狭い,0,心の広い-心の狭い,2,52,1,responsibility,traitq06,cat1
買わない,感じの悪い-感じの良い,-2,心の広い-心の狭い,2,52,1,responsibility,traitq14,cat1
買わない,積極的な-消極的な,2,心の広い-心の狭い,2,52,1,responsibility,traitq01,cat2
買わない,責任感のある-責任感のない,3,心の広い-心の狭い,2,52,1,responsibility,traitq08,cat3
買わない,軽率な-慎重な,2,心の広い-心の狭い,2,52,1,responsibility,traitq09,cat3
買わない,非社交的な-社交的な,-3,心の広い-心の狭い,2,52,1,responsibility,traitq07,cat2
買わない,心の広い-心の狭い,0,非社交的な-社交的な,3,52,1,responsibility,traitq06,cat1
買わない,感じの悪い-感じの良い,-2,非社交的な-社交的な,3,52,1,responsibility,traitq14,cat1
買わない,積極的な-消極的な,2,非社交的な-社交的な,3,52,1,responsibility,traitq01,cat2
買わない,責任感のある-責任感のない,3,非社交的な-社交的な,3,52,1,responsibility,traitq08,cat3
買わない,軽率な-慎重な,2,非社交的な-社交的な,3,52,1,responsibility,traitq09,cat3
買わない,非社交的な-社交的な,-3,非社交的な-社交的な,3,52,1,responsibility,traitq07,cat2
買わない,心の広い-心の狭い,0,積極的な-消極的な,4,52,1,responsibility,traitq06,cat1
買わない,感じの悪い-感じの良い,-2,積極的な-消極的な,4,52,1,responsibility,traitq14,cat1
買わない,積極的な-消極的な,2,積極的な-消極的な,4,52,1,responsibility,traitq01,cat2
買わない,責任感のある-責任感のない,3,積極的な-消極的な,4,52,1,responsibility,traitq08,cat3
買わない,軽率な-慎重な,2,積極的な-消極的な,4,52,1,responsibility,traitq09,cat3
買わない,非社交的な-社交的な,-3,積極的な-消極的な,4,52,1,responsibility,traitq07,cat2
買わない,心の広い-心の狭い,0,責任感のある-責任感のない,5,52,1,responsibility,traitq06,cat1
買わない,感じの悪い-感じの良い,-2,責任感のある-責任感のない,5,52,1,responsibility,traitq14,cat1
買わない,積極的な-消極的な,2,責任感のある-責任感のない,5,52,1,responsibility,traitq01,cat2
買わない,責任感のある-責任感のない,3,責任感のある-責任感のない,5,52,1,responsibility,traitq08,cat3
買わない,軽率な-慎重な,2,責任感のある-責任感のない,5,52,1,responsibility,traitq09,cat3
買わない,非社交的な-社交的な,-3,責任感のある-責任感のない,5,52,1,responsibility,traitq07,cat2
買わない,心の広い-心の狭い,0,軽率な-慎重な,6,52,1,responsibility,traitq06,cat1
買わない,感じの悪い-感じの良い,-2,軽率な-慎重な,6,52,1,responsibility,traitq14,cat1
買わない,積極的な-消極的な,2,軽率な-慎重な,6,52,1,responsibility,traitq01,cat2
買わない,責任感のある-責任感のない,3,軽率な-慎重な,6,52,1,responsibility,traitq08,cat3
買わない,軽率な-慎重な,2,軽率な-慎重な,6,52,1,responsibility,traitq09,cat3
買わない,非社交的な-社交的な,-3,軽率な-慎重な,6,52,1,responsibility,traitq07,cat2
考えない,心の広い-心の狭い,1,感じの悪い-感じの良い,1,53,1,responsibility,traitq06,cat1
考えない,感じの悪い-感じの良い,-3,感じの悪い-感じの良い,1,53,1,responsibility,traitq14,cat1
考えない,積極的な-消極的な,2,感じの悪い-感じの良い,1,53,1,responsibility,traitq01,cat2
考えない,責任感のある-責任感のない,2,感じの悪い-感じの良い,1,53,1,responsibility,traitq08,cat3
考えない,軽率な-慎重な,-2,感じの悪い-感じの良い,1,53,1,responsibility,traitq09,cat3
考えない,非社交的な-社交的な,-2,感じの悪い-感じの良い,1,53,1,responsibility,traitq07,cat2
考えない,心の広い-心の狭い,1,心の広い-心の狭い,2,53,1,responsibility,traitq06,cat1
考えない,感じの悪い-感じの良い,-3,心の広い-心の狭い,2,53,1,responsibility,traitq14,cat1
考えない,積極的な-消極的な,2,心の広い-心の狭い,2,53,1,responsibility,traitq01,cat2
考えない,責任感のある-責任感のない,2,心の広い-心の狭い,2,53,1,responsibility,traitq08,cat3
考えない,軽率な-慎重な,-2,心の広い-心の狭い,2,53,1,responsibility,traitq09,cat3
考えない,非社交的な-社交的な,-2,心の広い-心の狭い,2,53,1,responsibility,traitq07,cat2
考えない,心の広い-心の狭い,1,非社交的な-社交的な,3,53,1,responsibility,traitq06,cat1
考えない,感じの悪い-感じの良い,-3,非社交的な-社交的な,3,53,1,responsibility,traitq14,cat1
考えない,積極的な-消極的な,2,非社交的な-社交的な,3,53,1,responsibility,traitq01,cat2
考えない,責任感のある-責任感のない,2,非社交的な-社交的な,3,53,1,responsibility,traitq08,cat3
考えない,軽率な-慎重な,-2,非社交的な-社交的な,3,53,1,responsibility,traitq09,cat3
考えない,非社交的な-社交的な,-2,非社交的な-社交的な,3,53,1,responsibility,traitq07,cat2
考えない,心の広い-心の狭い,1,積極的な-消極的な,4,53,1,responsibility,traitq06,cat1
考えない,感じの悪い-感じの良い,-3,積極的な-消極的な,4,53,1,responsibility,traitq14,cat1
考えない,積極的な-消極的な,2,積極的な-消極的な,4,53,1,responsibility,traitq01,cat2
考えない,責任感のある-責任感のない,2,積極的な-消極的な,4,53,1,responsibility,traitq08,cat3
考えない,軽率な-慎重な,-2,積極的な-消極的な,4,53,1,responsibility,traitq09,cat3
考えない,非社交的な-社交的な,-2,積極的な-消極的な,4,53,1,responsibility,traitq07,cat2
考えない,心の広い-心の狭い,1,責任感のある-責任感のない,5,53,1,responsibility,traitq06,cat1
考えない,感じの悪い-感じの良い,-3,責任感のある-責任感のない,5,53,1,responsibility,traitq14,cat1
考えない,積極的な-消極的な,2,責任感のある-責任感のない,5,53,1,responsibility,traitq01,cat2
